,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score
601,panasonic black 8.5 ' portable dvd player dvdls83,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,,bose acoustimass 5 series iii speaker system am53bk,bose acoustimass 5 series iii speaker,399.0,"('rtable_name', 'rtable_description', 'rtable_price')","['toshiba sd-p71s portable dvd player', ""toshiba sd-p71s 7 ' portable dvd player"", 119.36]","['bose acoustimass 5 series iii speaker system am53bk', 'bose acoustimass 5 series iii speaker', 399.0]",0.9480081051588058,0.05199189484119415
602,panasonic black 8.5 ' portable dvd player dvdls83,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,,15 ' lcd hdtv/dvd combo black 15lv505,toshiba sd-p71s 7 ' portable dvd player,119.36,"('rtable_name',)",['toshiba sd-p71s portable dvd player'],"[""15 ' lcd hdtv/dvd combo black 15lv505""]",0.41239315271377563,0.5876068472862244
603,panasonic black 8.5 ' portable dvd player dvdls83,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,,toshiba sd-p71s portable dvd player,,119.36,"('rtable_description',)","[""toshiba sd-p71s 7 ' portable dvd player""]",[nan],0.9545491300523281,0.04545086994767189
604,panasonic black 8.5 ' portable dvd player dvdls83,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,,toshiba sd-p71s portable dvd player,toshiba sd-p71s 7 ' portable dvd player,,"('rtable_price',)",[119.36],[nan],0.9514792524278164,0.04852074757218361
605,panasonic black 8.5 ' portable dvd player dvdls83,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,,15 ' lcd hdtv/dvd combo black 15lv505,,119.36,"('rtable_name', 'rtable_description')","['toshiba sd-p71s portable dvd player', ""toshiba sd-p71s 7 ' portable dvd player""]","[""15 ' lcd hdtv/dvd combo black 15lv505"", nan]",0.11907356977462769,0.8809264302253723
606,panasonic black 8.5 ' portable dvd player dvdls83,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,,15 ' lcd hdtv/dvd combo black 15lv505,toshiba sd-p71s 7 ' portable dvd player,,"('rtable_name', 'rtable_price')","['toshiba sd-p71s portable dvd player', 119.36]","[""15 ' lcd hdtv/dvd combo black 15lv505"", nan]",0.17584025859832764,0.8241597414016724
607,panasonic black 8.5 ' portable dvd player dvdls83,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,,toshiba sd-p71s portable dvd player,,,"('rtable_description', 'rtable_price')","[""toshiba sd-p71s 7 ' portable dvd player"", 119.36]","[nan, nan]",0.9510016702115536,0.048998329788446426
608,panasonic black 8.5 ' portable dvd player dvdls83,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,,15 ' lcd hdtv/dvd combo black 15lv505,,,"('rtable_name', 'rtable_description', 'rtable_price')","['toshiba sd-p71s portable dvd player', ""toshiba sd-p71s 7 ' portable dvd player"", 119.36]","[""15 ' lcd hdtv/dvd combo black 15lv505"", nan, nan]",0.06795638799667358,0.9320436120033264
609,panasonic black 8.5 ' portable dvd player dvdls83,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,,sony turntable pslx350h,toshiba sd-p71s 7 ' portable dvd player,119.36,"('rtable_name',)",['toshiba sd-p71s portable dvd player'],['sony turntable pslx350h'],0.9509964361786842,0.049003563821315765
610,panasonic black 8.5 ' portable dvd player dvdls83,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,,toshiba sd-p71s portable dvd player,tonearm pitch control,119.36,"('rtable_description',)","[""toshiba sd-p71s 7 ' portable dvd player""]",['tonearm pitch control'],0.9554543867707253,0.04454561322927475
611,panasonic black 8.5 ' portable dvd player dvdls83,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,,toshiba sd-p71s portable dvd player,toshiba sd-p71s 7 ' portable dvd player,,"('rtable_price',)",[119.36],[nan],0.9514792524278164,0.04852074757218361
612,panasonic black 8.5 ' portable dvd player dvdls83,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,,sony turntable pslx350h,tonearm pitch control,119.36,"('rtable_name', 'rtable_description')","['toshiba sd-p71s portable dvd player', ""toshiba sd-p71s 7 ' portable dvd player""]","['sony turntable pslx350h', 'tonearm pitch control']",0.9487667568027973,0.05123324319720268
613,panasonic black 8.5 ' portable dvd player dvdls83,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,,sony turntable pslx350h,toshiba sd-p71s 7 ' portable dvd player,,"('rtable_name', 'rtable_price')","['toshiba sd-p71s portable dvd player', 119.36]","['sony turntable pslx350h', nan]",0.9447363764047623,0.05526362359523773
614,panasonic black 8.5 ' portable dvd player dvdls83,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,,toshiba sd-p71s portable dvd player,tonearm pitch control,,"('rtable_description', 'rtable_price')","[""toshiba sd-p71s 7 ' portable dvd player"", 119.36]","['tonearm pitch control', nan]",0.9507550969719887,0.04924490302801132
615,panasonic black 8.5 ' portable dvd player dvdls83,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,,sony turntable pslx350h,tonearm pitch control,,"('rtable_name', 'rtable_description', 'rtable_price')","['toshiba sd-p71s portable dvd player', ""toshiba sd-p71s 7 ' portable dvd player"", 119.36]","['sony turntable pslx350h', 'tonearm pitch control', nan]",0.9455114006996155,0.05448859930038452
616,panasonic black 8.5 ' portable dvd player dvdls83,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,,am53bk,toshiba sd-p71s 7 ' portable dvd player,119.36,"('rtable_name',)",['toshiba sd-p71s portable dvd player'],['am53bk'],0.9701716136187315,0.0298283863812685
617,panasonic black 8.5 ' portable dvd player dvdls83,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,,toshiba sd-p71s portable dvd player,bose acoustimass 5 series iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish,119.36,"('rtable_description',)","[""toshiba sd-p71s 7 ' portable dvd player""]","[""bose acoustimass 5 series iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish""]",0.949162982404232,0.050837017595767975
618,panasonic black 8.5 ' portable dvd player dvdls83,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,,toshiba sd-p71s portable dvd player,toshiba sd-p71s 7 ' portable dvd player,399.0,"('rtable_price',)",[119.36],[399.0],0.9459255076944828,0.0540744923055172
619,panasonic black 8.5 ' portable dvd player dvdls83,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,,am53bk,bose acoustimass 5 series iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish,119.36,"('rtable_name', 'rtable_description')","['toshiba sd-p71s portable dvd player', ""toshiba sd-p71s 7 ' portable dvd player""]","['am53bk', ""bose acoustimass 5 series iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish""]",0.9609031565487385,0.03909684345126152
620,panasonic black 8.5 ' portable dvd player dvdls83,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,,am53bk,toshiba sd-p71s 7 ' portable dvd player,399.0,"('rtable_name', 'rtable_price')","['toshiba sd-p71s portable dvd player', 119.36]","['am53bk', 399.0]",0.9638677015900612,0.03613229840993881
621,panasonic black 8.5 ' portable dvd player dvdls83,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,,toshiba sd-p71s portable dvd player,bose acoustimass 5 series iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish,399.0,"('rtable_description', 'rtable_price')","[""toshiba sd-p71s 7 ' portable dvd player"", 119.36]","[""bose acoustimass 5 series iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish"", 399.0]",0.9391473680734634,0.06085263192653656
622,panasonic black 8.5 ' portable dvd player dvdls83,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,,am53bk,bose acoustimass 5 series iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish,399.0,"('rtable_name', 'rtable_description', 'rtable_price')","['toshiba sd-p71s portable dvd player', ""toshiba sd-p71s 7 ' portable dvd player"", 119.36]","['am53bk', ""bose acoustimass 5 series iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish"", 399.0]",0.9532100707292557,0.046789929270744324
623,toshiba sd-p71s portable dvd,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,,toshiba sd-p71s portable dvd player,toshiba sd-p71s 7 ' portable dvd player,119.36,"('ltable_name',)","[""panasonic black 8.5 ' portable dvd player dvdls83""]",['toshiba sd-p71s portable dvd'],0.13590413331985474,0.8640958666801453
624,panasonic black 8.5 ' portable dvd player dvdls83,toshiba sd-p71s 7 ' portable dvd player,,toshiba sd-p71s portable dvd player,toshiba sd-p71s 7 ' portable dvd player,119.36,"('ltable_description',)","[""panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish""]","[""toshiba sd-p71s 7 ' portable dvd player""]",0.9365452751517296,0.06345472484827042
625,panasonic black 8.5 ' portable dvd player dvdls83,panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish,119.36,toshiba sd-p71s portable dvd player,toshiba sd-p71s 7 ' portable dvd player,119.36,"('ltable_price',)",[nan],[119.36],0.9397126585245132,0.060287341475486755
626,toshiba sd-p71s portable dvd,toshiba sd-p71s 7 ' portable dvd player,,toshiba sd-p71s portable dvd player,toshiba sd-p71s 7 ' portable dvd player,119.36,"('ltable_name', 'ltable_description')","[""panasonic black 8.5 ' portable dvd player dvdls83"", ""panasonic black 8.5 ' portable dvd player dvdls83 8.5 ' free style wide screen lcd display 6 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish""]","['toshiba sd-p71s portable dvd', ""toshiba sd-p71s 7 ' portable dvd player""]",0.08897101879119873,0.9110289812088013
