,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score
613,Clifford 's Big Red Ale,Pizza Port Solana Beach,American Amber / Red Ale,5.50 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Funky Buddha Brewery', 'American Amber / Red Ale', '9.70 %']","['Pizza Port Solana Beach', 'American Amber / Red Ale', '5.50 %']",0.8981251493096352,0.10187485069036484
614,HATER,Pizza Port Solana Beach,American Amber / Red Ale,5.50 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","[""Clifford 's Big Red Ale"", 'Funky Buddha Brewery', 'American Amber / Red Ale', '9.70 %']","['HATER', 'Pizza Port Solana Beach', 'American Amber / Red Ale', '5.50 %']",0.3546936511993408,0.6453063488006592
615,Midgee,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name',)","[""Clifford 's Big Red Ale""]",['Midgee'],0.42981868982315063,0.5701813101768494
616,Clifford 's Big Red Ale,HopDog BeerWorks,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Brew_Factory_Name',)",['Funky Buddha Brewery'],['HopDog BeerWorks'],0.9254884049296379,0.07451159507036209
617,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0.9328349530696869,0.06716504693031311
618,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,2.80 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_ABV',)",['9.70 %'],['2.80 %'],0.9283302575349808,0.07166974246501923
619,Midgee,HopDog BeerWorks,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","[""Clifford 's Big Red Ale"", 'Funky Buddha Brewery']","['Midgee', 'HopDog BeerWorks']",0.40213191509246826,0.5978680849075317
620,Midgee,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_Style')","[""Clifford 's Big Red Ale"", 'American Amber / Red Ale']","['Midgee', 'American Amber / Red Ale']",0.4360318183898926,0.5639681816101074
621,Midgee,Funky Buddha Brewery,American Amber / Red Ale,2.80 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Clifford 's Big Red Ale"", '9.70 %']","['Midgee', '2.80 %']",0.4196930527687073,0.5803069472312927
622,Clifford 's Big Red Ale,HopDog BeerWorks,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Funky Buddha Brewery', 'American Amber / Red Ale']","['HopDog BeerWorks', 'American Amber / Red Ale']",0.9254884049296379,0.07451159507036209
623,Clifford 's Big Red Ale,HopDog BeerWorks,American Amber / Red Ale,2.80 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Funky Buddha Brewery', '9.70 %']","['HopDog BeerWorks', '2.80 %']",0.920534610748291,0.07946538925170898
624,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,2.80 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '9.70 %']","['American Amber / Red Ale', '2.80 %']",0.9283302575349808,0.07166974246501923
625,Midgee,HopDog BeerWorks,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","[""Clifford 's Big Red Ale"", 'Funky Buddha Brewery', 'American Amber / Red Ale']","['Midgee', 'HopDog BeerWorks', 'American Amber / Red Ale']",0.4021318554878235,0.5978681445121765
626,Midgee,HopDog BeerWorks,American Amber / Red Ale,2.80 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","[""Clifford 's Big Red Ale"", 'Funky Buddha Brewery', '9.70 %']","['Midgee', 'HopDog BeerWorks', '2.80 %']",0.3862176537513733,0.6137823462486267
627,Midgee,Funky Buddha Brewery,American Amber / Red Ale,2.80 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","[""Clifford 's Big Red Ale"", 'American Amber / Red Ale', '9.70 %']","['Midgee', 'American Amber / Red Ale', '2.80 %']",0.4196930527687073,0.5803069472312927
628,Clifford 's Big Red Ale,HopDog BeerWorks,American Amber / Red Ale,2.80 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Funky Buddha Brewery', 'American Amber / Red Ale', '9.70 %']","['HopDog BeerWorks', 'American Amber / Red Ale', '2.80 %']",0.9205345958471298,0.07946540415287018
629,Midgee,HopDog BeerWorks,American Amber / Red Ale,2.80 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","[""Clifford 's Big Red Ale"", 'Funky Buddha Brewery', 'American Amber / Red Ale', '9.70 %']","['Midgee', 'HopDog BeerWorks', 'American Amber / Red Ale', '2.80 %']",0.3862176537513733,0.6137823462486267
630,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Abbeydale Redemption,Big Island Brewhaus,American Strong Ale,6.50 %,"('rtable_Beer_Name',)",['Big Island Red Giant Ale'],['Abbeydale Redemption'],0.5123316943645477,0.48766830563545227
631,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Abbeydale,American Strong Ale,6.50 %,"('rtable_Brew_Factory_Name',)",['Big Island Brewhaus'],['Abbeydale'],0.9204709455370903,0.0795290544629097
632,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,English Strong Ale,6.50 %,"('rtable_Style',)",['American Strong Ale'],['English Strong Ale'],0.9221637472510338,0.07783625274896622
633,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,5 %,"('rtable_ABV',)",['6.50 %'],['5 %'],0.9416863694787025,0.058313630521297455
634,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Abbeydale Redemption,Abbeydale,American Strong Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Big Island Red Giant Ale', 'Big Island Brewhaus']","['Abbeydale Redemption', 'Abbeydale']",0.4542580842971802,0.5457419157028198
635,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Abbeydale Redemption,Big Island Brewhaus,English Strong Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Style')","['Big Island Red Giant Ale', 'American Strong Ale']","['Abbeydale Redemption', 'English Strong Ale']",0.46836286783218384,0.5316371321678162
636,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Abbeydale Redemption,Big Island Brewhaus,American Strong Ale,5 %,"('rtable_Beer_Name', 'rtable_ABV')","['Big Island Red Giant Ale', '6.50 %']","['Abbeydale Redemption', '5 %']",0.5589754283428192,0.4410245716571808
637,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Abbeydale,English Strong Ale,6.50 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Big Island Brewhaus', 'American Strong Ale']","['Abbeydale', 'English Strong Ale']",0.9080573692917824,0.09194263070821762
638,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Abbeydale,American Strong Ale,5 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Big Island Brewhaus', '6.50 %']","['Abbeydale', '5 %']",0.9308067187666893,0.0691932812333107
639,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,English Strong Ale,5 %,"('rtable_Style', 'rtable_ABV')","['American Strong Ale', '6.50 %']","['English Strong Ale', '5 %']",0.9323312416672707,0.06766875833272934
640,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Abbeydale Redemption,Abbeydale,English Strong Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Big Island Red Giant Ale', 'Big Island Brewhaus', 'American Strong Ale']","['Abbeydale Redemption', 'Abbeydale', 'English Strong Ale']",0.41144174337387085,0.5885582566261292
641,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Abbeydale Redemption,Abbeydale,American Strong Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Big Island Red Giant Ale', 'Big Island Brewhaus', '6.50 %']","['Abbeydale Redemption', 'Abbeydale', '5 %']",0.5008167624473572,0.4991832375526428
642,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Abbeydale Redemption,Big Island Brewhaus,English Strong Ale,5 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Big Island Red Giant Ale', 'American Strong Ale', '6.50 %']","['Abbeydale Redemption', 'English Strong Ale', '5 %']",0.5149751305580139,0.4850248694419861
643,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Abbeydale,English Strong Ale,5 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Big Island Brewhaus', 'American Strong Ale', '6.50 %']","['Abbeydale', 'English Strong Ale', '5 %']",0.9198766946792603,0.08012330532073975
644,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Abbeydale Redemption,Abbeydale,English Strong Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Big Island Red Giant Ale', 'Big Island Brewhaus', 'American Strong Ale', '6.50 %']","['Abbeydale Redemption', 'Abbeydale', 'English Strong Ale', '5 %']",0.45680344104766846,0.5431965589523315
645,Cheer Beer,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name',)","[""Clifford 's Big Red Ale""]",['Cheer Beer'],0.8065409809350967,0.19345901906490326
646,Clifford 's Big Red Ale,Blue Mountain Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Brew_Factory_Name',)",['Funky Buddha Brewery'],['Blue Mountain Brewery'],0.9335708245635033,0.06642917543649673
647,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0.9328349530696869,0.06716504693031311
648,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,6.50 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_ABV',)",['9.70 %'],['6.50 %'],0.7713364213705063,0.2286635786294937
649,Cheer Beer,Blue Mountain Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","[""Clifford 's Big Red Ale"", 'Funky Buddha Brewery']","['Cheer Beer', 'Blue Mountain Brewery']",0.808527335524559,0.19147266447544098
650,Cheer Beer,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_Style')","[""Clifford 's Big Red Ale"", 'American Amber / Red Ale']","['Cheer Beer', 'American Amber / Red Ale']",0.8065409809350967,0.19345901906490326
651,Cheer Beer,Funky Buddha Brewery,American Amber / Red Ale,6.50 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Clifford 's Big Red Ale"", '9.70 %']","['Cheer Beer', '6.50 %']",0.4460161328315735,0.5539838671684265
652,Clifford 's Big Red Ale,Blue Mountain Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Funky Buddha Brewery', 'American Amber / Red Ale']","['Blue Mountain Brewery', 'American Amber / Red Ale']",0.9335708245635033,0.06642917543649673
653,Clifford 's Big Red Ale,Blue Mountain Brewery,American Amber / Red Ale,6.50 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Funky Buddha Brewery', '9.70 %']","['Blue Mountain Brewery', '6.50 %']",0.773591548204422,0.226408451795578
654,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,6.50 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '9.70 %']","['American Amber / Red Ale', '6.50 %']",0.7713364213705063,0.2286635786294937
655,Cheer Beer,Blue Mountain Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","[""Clifford 's Big Red Ale"", 'Funky Buddha Brewery', 'American Amber / Red Ale']","['Cheer Beer', 'Blue Mountain Brewery', 'American Amber / Red Ale']",0.8085273206233978,0.19147267937660217
656,Cheer Beer,Blue Mountain Brewery,American Amber / Red Ale,6.50 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","[""Clifford 's Big Red Ale"", 'Funky Buddha Brewery', '9.70 %']","['Cheer Beer', 'Blue Mountain Brewery', '6.50 %']",0.4490970969200134,0.5509029030799866
657,Cheer Beer,Funky Buddha Brewery,American Amber / Red Ale,6.50 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","[""Clifford 's Big Red Ale"", 'American Amber / Red Ale', '9.70 %']","['Cheer Beer', 'American Amber / Red Ale', '6.50 %']",0.4460161328315735,0.5539838671684265
658,Clifford 's Big Red Ale,Blue Mountain Brewery,American Amber / Red Ale,6.50 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Funky Buddha Brewery', 'American Amber / Red Ale', '9.70 %']","['Blue Mountain Brewery', 'American Amber / Red Ale', '6.50 %']",0.773591548204422,0.226408451795578
659,Cheer Beer,Blue Mountain Brewery,American Amber / Red Ale,6.50 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","[""Clifford 's Big Red Ale"", 'Funky Buddha Brewery', 'American Amber / Red Ale', '9.70 %']","['Cheer Beer', 'Blue Mountain Brewery', 'American Amber / Red Ale', '6.50 %']",0.4490970969200134,0.5509029030799866
660,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Caleya Mayuca Amber,Big Island Brewhaus,American Strong Ale,6.50 %,"('rtable_Beer_Name',)",['Big Island Red Giant Ale'],['Caleya Mayuca Amber'],0.8035738468170166,0.1964261531829834
661,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Cerveza Caleya,American Strong Ale,6.50 %,"('rtable_Brew_Factory_Name',)",['Big Island Brewhaus'],['Cerveza Caleya'],0.9270435124635696,0.07295648753643036
662,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,Amber Ale,6.50 %,"('rtable_Style',)",['American Strong Ale'],['Amber Ale'],0.9067609906196594,0.09323900938034058
663,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,5.70 %,"('rtable_ABV',)",['6.50 %'],['5.70 %'],0.8668626993894577,0.1331373006105423
664,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Caleya Mayuca Amber,Cerveza Caleya,American Strong Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Big Island Red Giant Ale', 'Big Island Brewhaus']","['Caleya Mayuca Amber', 'Cerveza Caleya']",0.7867453992366791,0.21325460076332092
665,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Caleya Mayuca Amber,Big Island Brewhaus,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Style')","['Big Island Red Giant Ale', 'American Strong Ale']","['Caleya Mayuca Amber', 'Amber Ale']",0.7343916594982147,0.2656083405017853
666,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Caleya Mayuca Amber,Big Island Brewhaus,American Strong Ale,5.70 %,"('rtable_Beer_Name', 'rtable_ABV')","['Big Island Red Giant Ale', '6.50 %']","['Caleya Mayuca Amber', '5.70 %']",0.6266760230064392,0.3733239769935608
667,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Cerveza Caleya,Amber Ale,6.50 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Big Island Brewhaus', 'American Strong Ale']","['Cerveza Caleya', 'Amber Ale']",0.8989652693271637,0.1010347306728363
668,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Cerveza Caleya,American Strong Ale,5.70 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Big Island Brewhaus', '6.50 %']","['Cerveza Caleya', '5.70 %']",0.8558429926633835,0.14415700733661652
669,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,Amber Ale,5.70 %,"('rtable_Style', 'rtable_ABV')","['American Strong Ale', '6.50 %']","['Amber Ale', '5.70 %']",0.8179924488067627,0.1820075511932373
670,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Caleya Mayuca Amber,Cerveza Caleya,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Big Island Red Giant Ale', 'Big Island Brewhaus', 'American Strong Ale']","['Caleya Mayuca Amber', 'Cerveza Caleya', 'Amber Ale']",0.7129596471786499,0.2870403528213501
671,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Caleya Mayuca Amber,Cerveza Caleya,American Strong Ale,5.70 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Big Island Red Giant Ale', 'Big Island Brewhaus', '6.50 %']","['Caleya Mayuca Amber', 'Cerveza Caleya', '5.70 %']",0.6005978584289551,0.3994021415710449
672,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Caleya Mayuca Amber,Big Island Brewhaus,Amber Ale,5.70 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Big Island Red Giant Ale', 'American Strong Ale', '6.50 %']","['Caleya Mayuca Amber', 'Amber Ale', '5.70 %']",0.5269286334514618,0.4730713665485382
673,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Cerveza Caleya,Amber Ale,5.70 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Big Island Brewhaus', 'American Strong Ale', '6.50 %']","['Cerveza Caleya', 'Amber Ale', '5.70 %']",0.8034536838531494,0.19654631614685059
674,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Caleya Mayuca Amber,Cerveza Caleya,Amber Ale,5.70 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Big Island Red Giant Ale', 'Big Island Brewhaus', 'American Strong Ale', '6.50 %']","['Caleya Mayuca Amber', 'Cerveza Caleya', 'Amber Ale', '5.70 %']",0.4996640086174011,0.5003359913825989
