,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
359,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Chatham Amber,Chatham Brewing,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Chatham Amber', 'Chatham Brewing', 'Amber Ale', '-']",0.39675968885421753,0.6032403111457825,4
307,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Havannah,Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken ),Amber Ale,5.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Havannah', 'Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken )', 'Amber Ale', '5.80 %']",0.2333890199661255,0.7666109800338745,4
202,Erzulie,Omnipollo,American Barleywine,13.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Erzulie', 'Omnipollo', 'American Barleywine', '13.00 %']",0.4307693839073181,0.5692306160926819,4
378,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,HolzbrÃ $ u Reservoir Hops,L_anjub Cervesa Artesana,India Pale Ale &#40; IPA &#41;,6.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['HolzbrÃ $ u Reservoir Hops', 'L_anjub Cervesa Artesana', 'India Pale Ale &#40; IPA &#41;', '6.10 %']",0.44650477170944214,0.5534952282905579,4
298,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Amalias _ mbar,CervecerÃa Artesanal Amalias,American Pale Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Amalias _ mbar', 'CervecerÃa Artesanal Amalias', 'American Pale Ale', '-']",0.3736497163772583,0.6263502836227417,4
288,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Bressene,Brasserie Grain d_Orge,Belgian Strong Ale,8 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Bressene', 'Brasserie Grain d_Orge', 'Belgian Strong Ale', '8 %']",0.365703821182251,0.634296178817749,4
220,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Dunham Massey Ruby Sunset,Dunham Massey,Bitter,4.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Dunham Massey Ruby Sunset', 'Dunham Massey', 'Bitter', '4.10 %']",0.3006677031517029,0.6993322968482971,4
394,Kannibaal,3cross Brewing Company,American Amber / Red Ale,7.70 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Kannibaal', '3cross Brewing Company', 'American Amber / Red Ale', '7.70 %']",0.4809640049934387,0.5190359950065613,4
52,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Viola Rossa,Birra Amarcord,Amber Ale,6.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Viola Rossa', 'Birra Amarcord', 'Amber Ale', '6.60 %']",0.37284332513809204,0.627156674861908,4
216,BB10,Birrificio Barley,American Barleywine,10.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['BB10', 'Birrificio Barley', 'American Barleywine', '10.00 %']",0.17446660995483398,0.825533390045166,4
58,Sacrifice,Aztec Brewing Company,American Amber / Red Ale,7.60 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Sacrifice', 'Aztec Brewing Company', 'American Amber / Red Ale', '7.60 %']",0.49847251176834106,0.5015274882316589,4
345,Frappabord,Microbrasserie Du Lac-Saint-Jean,American Barleywine,11.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Frappabord', 'Microbrasserie Du Lac-Saint-Jean', 'American Barleywine', '11.00 %']",0.4754168391227722,0.5245831608772278,4
388,Toyon,Cambria Beer Company,American Amber / Red Ale,5.80 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Toyon', 'Cambria Beer Company', 'American Amber / Red Ale', '5.80 %']",0.42239177227020264,0.5776082277297974,4
294,Juldricka,Dugges Ale - & Porterbryggeri AB,American Amber / Red Ale,5.50 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Juldricka', 'Dugges Ale - & Porterbryggeri AB', 'American Amber / Red Ale', '5.50 %']",0.49971121549606323,0.5002887845039368,4
131,Rav,Berentsens Brygghus,American Amber / Red Ale,4.70 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Rav', 'Berentsens Brygghus', 'American Amber / Red Ale', '4.70 %']",0.43174976110458374,0.5682502388954163,4
69,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,2 Brothers Rusty,2 Brothers Brewery,Belgian Ale,4.70 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['2 Brothers Rusty', '2 Brothers Brewery', 'Belgian Ale', '4.70 %']",0.33886533975601196,0.661134660243988,4
159,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Ithaca Cascazilla,Ithaca Beer Company,Amber Ale,7 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Ithaca Cascazilla', 'Ithaca Beer Company', 'Amber Ale', '7 %']",0.3524928092956543,0.6475071907043457,4
172,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,7 Barrios Amber,Cerveceria Lesnez,Amber Ale,5.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['7 Barrios Amber', 'Cerveceria Lesnez', 'Amber Ale', '5.10 %']",0.22953081130981445,0.7704691886901855,4
75,Money,The North Brewery,American Amber / Red Ale,6.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Money', 'The North Brewery', 'American Amber / Red Ale', '6.00 %']",0.4949480891227722,0.5050519108772278,4
380,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Freedom Soho Red,Freedom,Amber Lager/Vienna,4.70 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Freedom Soho Red', 'Freedom', 'Amber Lager/Vienna', '4.70 %']",0.4343564510345459,0.5656435489654541,4
42,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,1904 American Red,Anheuser-Busch InBev,Amber Lager/Vienna,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['1904 American Red', 'Anheuser-Busch InBev', 'Amber Lager/Vienna', '-']",0.3869503140449524,0.6130496859550476,4
135,Ambrata,Maltus Faber,American Amber / Red Ale,7.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Ambrata', 'Maltus Faber', 'American Amber / Red Ale', '7.00 %']",0.4986277222633362,0.5013722777366638,4
