,ltable_id,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_id,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,diff,attr_name,attr_pos,id,match_score
38,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22111,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft,car stereos,,,180.0,"-{'aux', 'card', 'panel', 'ports', 'usb', 'front', 'input', 'and', 'sd', 'memory', 'monitor'}",rtable_title,7,0@1468#1@22111,0.00503853
39,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22112,usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,"-{'with', 'monitor', 'full', 'fm', 'dvd', 'am', 'receiver', 'audio', 'touchscreen', '-', 'in-dash', 'detachable', 'widescreen', 'cd', '7', 'single-din', 'tft', 'mp3'}",rtable_title,7,0@1468#1@22112,0.019631974
40,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22113,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor,car stereos,,,180.0,"-{'aux', 'card', 'panel', 'usb', 'front', 'input', 'and', 'sd', 'memory', 'ports'}",rtable_title,7,0@1468#1@22113,0.004391696
41,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22114,and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,"-{'with', 'monitor', 'full', 'fm', 'dvd', 'am', 'receiver', 'audio', 'touchscreen', '-', 'in-dash', 'detachable', 'widescreen', 'cd', 'usb', '7', 'single-din', 'tft', 'mp3'}",rtable_title,7,0@1468#1@22114,0.027574923
42,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22115,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb,car stereos,,,180.0,"-{'aux', 'card', 'panel', 'front', 'input', 'and', 'sd', 'memory', 'ports'}",rtable_title,7,0@1468#1@22115,0.0053910883
43,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22116,sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,"-{'with', 'monitor', 'full', 'fm', 'dvd', 'am', 'receiver', 'audio', 'touchscreen', '-', 'in-dash', 'detachable', 'widescreen', 'cd', 'usb', '7', 'single-din', 'tft', 'mp3'}",rtable_title,7,0@1468#1@22116,0.02058121
44,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22117,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and,car stereos,,,180.0,"-{'aux', 'card', 'panel', 'front', 'input', 'sd', 'memory', 'ports'}",rtable_title,7,0@1468#1@22117,0.004767075
45,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22118,memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,"-{'with', 'monitor', 'full', 'fm', 'dvd', 'am', 'receiver', 'audio', 'touchscreen', '-', 'in-dash', 'detachable', 'widescreen', 'cd', 'usb', '7', 'single-din', 'tft', 'mp3', 'sd'}",rtable_title,7,0@1468#1@22118,0.031346936
46,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22119,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd,car stereos,,,180.0,"-{'aux', 'card', 'front', 'panel', 'input', 'memory', 'ports'}",rtable_title,7,0@1468#1@22119,0.0043649776
47,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22120,card ports and front panel aux input boss bv9958b,car stereos,,,180.0,"-{'with', 'monitor', 'full', 'fm', 'dvd', 'am', 'receiver', 'audio', 'touchscreen', '-', 'in-dash', 'detachable', 'widescreen', 'cd', 'usb', '7', 'single-din', 'tft', 'mp3', 'sd', 'memory'}",rtable_title,7,0@1468#1@22120,0.033180725
48,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22121,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory,car stereos,,,180.0,"-{'aux', 'card', 'front', 'panel', 'input', 'ports'}",rtable_title,7,0@1468#1@22121,0.004610318
49,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22122,ports and front panel aux input boss bv9958b,car stereos,,,180.0,"-{'with', 'monitor', 'card', 'full', 'fm', 'dvd', 'am', 'receiver', 'audio', 'touchscreen', '-', 'in-dash', 'detachable', 'widescreen', 'cd', 'usb', '7', 'single-din', 'tft', 'mp3', 'sd', 'memory'}",rtable_title,7,0@1468#1@22122,0.08900889
50,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22123,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card,car stereos,,,180.0,"-{'aux', 'front', 'panel', 'input', 'ports'}",rtable_title,7,0@1468#1@22123,0.0046713282
51,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22124,and front panel aux input boss bv9958b,car stereos,,,180.0,"-{'with', 'monitor', 'card', 'full', 'fm', 'dvd', 'am', 'receiver', 'audio', 'touchscreen', '-', 'in-dash', 'detachable', 'widescreen', 'cd', 'usb', '7', 'single-din', 'tft', 'mp3', 'sd', 'memory', 'ports'}",rtable_title,7,0@1468#1@22124,0.05905057
52,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22125,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports,car stereos,,,180.0,"-{'aux', 'front', 'panel', 'input'}",rtable_title,7,0@1468#1@22125,0.0055530183
53,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22126,front panel aux input boss bv9958b,car stereos,,,180.0,"-{'with', 'monitor', 'card', 'full', 'fm', 'dvd', 'am', 'receiver', 'audio', 'touchscreen', '-', 'in-dash', 'detachable', 'widescreen', 'cd', 'usb', '7', 'single-din', 'and', 'tft', 'mp3', 'sd', 'memory', 'ports'}",rtable_title,7,0@1468#1@22126,0.06469943
54,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22127,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and,car stereos,,,180.0,"-{'aux', 'front', 'panel', 'input'}",rtable_title,7,0@1468#1@22127,0.0053277584
55,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22128,panel aux input boss bv9958b,car stereos,,,180.0,"-{'with', 'monitor', 'card', 'full', 'fm', 'dvd', 'am', 'receiver', 'audio', 'touchscreen', '-', 'in-dash', 'detachable', 'widescreen', 'cd', 'usb', 'front', '7', 'single-din', 'and', 'tft', 'mp3', 'sd', 'memory', 'ports'}",rtable_title,7,0@1468#1@22128,0.10364253
56,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22129,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front,car stereos,,,180.0,"-{'aux', 'input', 'panel'}",rtable_title,7,0@1468#1@22129,0.004898979
57,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22130,aux input boss bv9958b,car stereos,,,180.0,"-{'with', 'monitor', 'card', 'full', 'fm', 'dvd', 'panel', 'am', 'receiver', 'audio', 'touchscreen', '-', 'in-dash', 'detachable', 'widescreen', 'cd', 'usb', 'front', '7', 'single-din', 'and', 'tft', 'mp3', 'sd', 'memory', 'ports'}",rtable_title,7,0@1468#1@22130,0.23565872
58,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22131,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel,car stereos,,,180.0,"-{'aux', 'input'}",rtable_title,7,0@1468#1@22131,0.0046996055
59,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22132,input boss bv9958b,car stereos,,,180.0,"-{'aux', 'with', 'monitor', 'card', 'full', 'fm', 'dvd', 'panel', 'am', 'receiver', 'audio', 'touchscreen', '-', 'in-dash', 'detachable', 'widescreen', 'cd', 'usb', 'front', '7', 'single-din', 'and', 'tft', 'mp3', 'sd', 'memory', 'ports'}",rtable_title,7,0@1468#1@22132,0.18825875
60,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22133,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux,car stereos,,,180.0,-{'input'},rtable_title,7,0@1468#1@22133,0.004566538
61,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22134,boss bv9958b,car stereos,,,180.0,"-{'aux', 'with', 'monitor', 'card', 'full', 'fm', 'dvd', 'panel', 'am', 'receiver', 'audio', 'touchscreen', '-', 'in-dash', 'detachable', 'widescreen', 'cd', 'usb', 'front', '7', 'input', 'single-din', 'and', 'tft', 'mp3', 'sd', 'memory', 'ports'}",rtable_title,7,0@1468#1@22134,0.23960137
62,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22135,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input,car stereos,,,180.0,+set(),rtable_title,7,0@1468#1@22135,0.0048468723
63,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22136,bv9958b,car stereos,,,180.0,"-{'aux', 'with', 'monitor', 'boss', 'card', 'full', 'fm', 'dvd', 'panel', 'am', 'receiver', 'audio', 'touchscreen', '-', 'in-dash', 'detachable', 'widescreen', 'cd', 'usb', 'front', '7', 'input', 'single-din', 'and', 'tft', 'mp3', 'sd', 'memory', 'ports'}",rtable_title,7,0@1468#1@22136,0.35795668
64,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22137,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss,car stereos,,,180.0,+set(),rtable_title,7,0@1468#1@22137,0.0048771184
65,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22138,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,stereos,,,180.0,-{'car'},rtable_category,8,0@1468#1@22138,0.0045436914
66,1468,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car stereos,,,180.0,22139,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,car,,,180.0,-{'stereos'},rtable_category,8,0@1468#1@22139,0.0045093643
0,4568,boss bv8966b in-dash 7 dvd mp3 cd receiver with usb sd card bluetooth and front panel aux input accessories supplies boss 180.95,,,bv8966b,,4568,boss bv8966b in-dash 7 dvd mp3 cd receiver with usb sd card bluetooth and front panel aux input accessories supplies boss 180.95,,,bv8966b,,,,,0@4568#1@4568,0.0042409888
1,2554,bv8966b in-dash 7 dvd mp3 cd receiver with usb sd card bluetooth and front panel aux input accessories supplies boss 180.95,,,bv8966b,,4568,boss bv8966b in-dash 7 dvd mp3 cd receiver with usb sd card bluetooth and front panel aux input accessories supplies boss 180.95,,,bv8966b,,+set(),ltable_title,1,0@2554#1@4568,0.0060621635
2,2555,boss,,,bv8966b,,4568,boss bv8966b in-dash 7 dvd mp3 cd receiver with usb sd card bluetooth and front panel aux input accessories supplies boss 180.95,,,bv8966b,,"-{'aux', 'with', 'card', 'dvd', 'panel', 'receiver', 'accessories', 'in-dash', 'bv8966b', 'cd', 'usb', 'front', 'bluetooth', '7', 'input', 'and', 'mp3', 'supplies', 'sd', '180.95'}",ltable_title,1,0@2555#1@4568,0.09217998
3,2556,in-dash 7 dvd mp3 cd receiver with usb sd card bluetooth and front panel aux input accessories supplies boss 180.95,,,bv8966b,,4568,boss bv8966b in-dash 7 dvd mp3 cd receiver with usb sd card bluetooth and front panel aux input accessories supplies boss 180.95,,,bv8966b,,-{'bv8966b'},ltable_title,1,0@2556#1@4568,0.0060621635
4,2557,boss bv8966b,,,bv8966b,,4568,boss bv8966b in-dash 7 dvd mp3 cd receiver with usb sd card bluetooth and front panel aux input accessories supplies boss 180.95,,,bv8966b,,"-{'aux', 'with', 'card', 'dvd', 'panel', 'receiver', 'accessories', 'in-dash', 'cd', 'usb', 'front', 'bluetooth', '7', 'input', 'and', 'mp3', 'supplies', 'sd', '180.95'}",ltable_title,1,0@2557#1@4568,0.09217998
5,2558,7 dvd mp3 cd receiver with usb sd card bluetooth and front panel aux input accessories supplies boss 180.95,,,bv8966b,,4568,boss bv8966b in-dash 7 dvd mp3 cd receiver with usb sd card bluetooth and front panel aux input accessories supplies boss 180.95,,,bv8966b,,"-{'in-dash', 'bv8966b'}",ltable_title,1,0@2558#1@4568,0.008528511
